familyid,last_name,divorcedparents
429999,Karpeev,0
430000,Belf,0
430001,Byforth,1
430002,Jorg,1
430003,Doniso,1
430004,Whetnell,0
430005,Neil,0
430006,Elsom,1
430007,Nairn,0
430008,Antonescu,0
430009,Proswell,0
430010,Stoyle,0
430011,Skipperbottom,0
430012,Sollner,1
430013,Scholtz,0
430014,Baldin,0
430015,Swadon,0
430016,Orwell,0
430017,Linturn,1
430018,Ovanesian,0
430019,Hay,0
430020,Stormouth,0
430021,Wombwell,0
430022,Schubart,0
430023,Mully,0
430024,Langford,0
430025,Allsepp,0
430026,Warwicker,0
430027,Redemile,0
430028,Simester,0
430029,Harnwell,0
430030,Eede,0
430031,Hurkett,0
430032,Cuttings,0
430033,Grason,0
430034,Worthing,0
430035,Aleveque,0
430036,Yanne,0
430037,Baline,0
430038,Phettis,0
430039,Klimkin,0
430040,Hallihan,1
430041,Broske,1
430042,Illiston,1
430043,Cole,0
430044,Blenkinship,0
430045,L'Amie,0
430046,Hallbord,0
430047,Donnelly,0
430048,Ledner,1
430049,McMonnies,1
430050,Gregory,1
430051,Itshak,0
430052,Pickston,0
430053,Hinder,0
430054,McDowell,0
430055,Coumbe,0
430056,Monkleigh,0
430057,Skoate,1
430058,Meaddowcroft,1
430059,Boylund,0
430060,Jarrett,0
430061,Mattingley,0
430062,Moger,0
430063,Bullman,0
430064,Bellini,1
430065,Kingsnode,0
430066,Pickover,0
430067,Sivewright,1
430068,Tompion,0
430069,Fattore,0
430070,Gallant,0
430071,Alldis,0
430072,Dunk,0
430073,Ebbings,0
430074,Secrett,0
430075,Yurkiewicz,0
430076,Adlard,0
430077,Panks,0
430078,Dearing,0
430079,Riseam,1
430080,Gulc,1
430081,Antcliff,0
430082,Glassard,1
430083,Ewbanche,1
430084,Cannings,0
430085,Spelwood,0
430086,Santorini,0
430087,Marages,0
430088,Tremathick,0
430089,Steely,0
430090,Firpo,0
430091,Treamayne,1
430092,Coady,0
430093,Billison,0
430094,Braunter,0
430095,Sivell,0
430096,Ianizzi,0
430097,Stroobant,0
430098,Hebblethwaite,1
430099,Blacksell,0
430100,Cunde,0
430101,Harriot,0
430102,Fladgate,0
430103,Bizley,0
430104,Gager,0
430105,Stilling,0
430106,Sorsby,0
430107,Bambrough,0
430108,Shenton,0
430109,Fardy,0
430110,Slight,0
430111,Coady,1
430112,Ferriere,0
430113,Glenwright,0
430114,Dacks,1
430115,Vyse,0
430116,Hinsche,1
430117,Volet,1
430118,Bende,0
430119,Weekley,0
430120,Theakston,0
430121,Ladds,0
430122,Ableson,0
430123,Batalini,0
430124,Edmead,1
430125,McCrea,0
430126,Lund,0
430127,McInally,0
430128,Alexandrescu,0
430129,Kenford,0
430130,Pitkeathly,0
430131,Lichfield,0
430132,Benesevich,0
430133,Cole,0
430134,Matteau,0
430135,Cartmell,0
430136,O'Docherty,0
430137,Aguirrezabal,1
430138,Dottrell,0
430139,Martschik,1
430140,Burnand,0
430141,Measures,0
430142,Lyal,1
430143,Treadgall,0
430144,Daviot,0
430145,Eede,0
430146,Unwins,0
430147,Gritten,0
430148,Ifill,0
430149,Grabban,1
430150,Kepling,1
430151,Potticary,0
430152,de Verson,0
430153,Humpherston,0
430154,Hagger,0
430155,Longmaid,1
430156,Craske,0
430157,Dakhno,0
430158,Belf,1
430159,Mechi,0
430160,Staden,0
430161,Ketteridge,0
430162,Haire,1
430163,Whiskin,1
430164,Lawey,0
430165,Sillis,0
430166,Cristol,1
430167,Hanlon,0
430168,Greening,0
430169,Luberti,1
430170,Dyer,0
430171,Geach,1
430172,Bevens,0
430173,Fitkin,0
430174,Oxbrow,0
430175,Gimson,1
430176,Busk,1
430177,Walford,1
430178,Coverdale,1
430179,Steven,0
430180,Ferrarone,1
430181,Camerati,0
430182,Kynoch,0
430183,Botley,0
430184,Kornalik,1
430185,Wherry,0
430186,Boulde,1
430187,Bownde,0
430188,Gallimore,0
430189,Klessmann,1
430190,MacCostigan,0
430191,De Lascy,0
430192,Holme,0
430193,Jeffcoat,1
430194,Burnside,0
430195,Farnorth,0
430196,Brimley,0
430197,Cammiemile,0
430198,Golder,0
430199,Lochhead,0
430200,Hornbuckle,0
430201,Grandham,0
430202,Decruse,0
430203,Kolinsky,0
430204,Deverale,0
430205,Fury,1
430206,Pritchett,0
430207,Skull,1
430208,Rickets,0
430209,Spurett,0
430210,Degenhardt,1
430211,Poulsom,1
430212,Bradfield,1
430213,Sarle,0
430214,Genny,0
430215,Hollington,1
430216,Matzl,0
430217,Veschambre,1
430218,Wadly,0
430219,Vella,0
430220,Meyer,0
430221,Luney,0
430222,Harman,1
430223,Bandiera,0
430224,Guillond,0
430225,Dumphry,0
430226,Uebel,0
430227,Glencros,0
430228,Anersen,0
430229,Ahearne,0
430230,Geer,0
430231,Deverale,1
430232,Origan,0
430233,Ambroz,0
430234,Portis,0
430235,Licciardiello,0
430236,Abdey,1
430237,Joust,0
430238,Hanley,1
430239,Thow,1
430240,Francis,0
430241,Daily,0
430242,Veldens,0
430243,Okenden,0
430244,Lippard,0
430245,Heeley,1
430246,Tuxill,0
430247,Maken,0
430248,Dilke,1
430249,Stillman,0
430250,Radbourne,0
430251,Endley,0
430252,Stebles,0
430253,Rickword,0
430254,Linsey,0
430255,Kares,0
430256,Drewery,0
430257,Chessill,1
430258,Carroll,0
430259,Balam,0
430260,Yantsev,1
430261,Ruddock,1
430262,Yoell,1
430263,Fishbie,0
430264,Liggins,1
430265,Kenningham,0
430266,Drissell,0
430267,Starling,0
430268,Townson,1
430269,Turbitt,0
430270,De Wolfe,0
430271,Landsbury,1
430272,Mawne,0
430273,Camerati,1
430274,Dreus,0
430275,Littlejohns,0
430276,Buddleigh,0
430277,Sargison,0
430278,Willment,1
430279,Ormshaw,0
430280,Webberley,1
430281,Piatkowski,0
430282,Dunkirk,0
430283,Quarton,0
430284,Frensche,0
430285,Ivanshintsev,0
430286,Hindenburg,0
430287,Hinzer,0
430288,Kleine,1
430289,Durno,1
430290,Lexa,1
430291,Steinhammer,0
430292,Burkitt,0
430293,Wycliffe,1
430294,Labusch,1
430295,Gonzales,1
430296,MacKellen,0
430297,Kinze,1
430298,Darley,0
430299,Brahms,0
430300,Raffles,0
430301,Jillins,1
430302,Stockman,0
430303,Lambrook,0
430304,Barsby,0
430305,Herries,0
430306,Kollasch,1
430307,Drennan,0
430308,Sarath,0
430309,Zimek,0
430310,Romaint,0
430311,Hydes,0
430312,Willmett,0
430313,Janoschek,0
430314,Foster-Smith,0
430315,Vlasenko,0
430316,Edgington,1
430317,Beams,0
430318,Eckels,0
430319,Pearlman,0
430320,Ghiriardelli,1
430321,Beecraft,0
430322,Willis,0
430323,Copcutt,1
430324,Antowski,0
430325,Gibke,0
430326,Hazelby,0
430327,Gray,0
430328,Lonergan,0
430329,O'Reilly,0
430330,Tweed,1
430331,Daintrey,0
430332,Ide,1
430333,De Ambrosis,0
430334,Baglin,0
430335,Kennerknecht,1
430336,Skull,0
430337,Blanchflower,1
430338,Fancott,0
430339,Skull,0
430340,Gemmell,0
430341,Ruggiero,0
430342,Coates,0
430343,Cloke,0
430344,Eastam,1
430345,Skeermor,1
430346,Summerley,1
430347,Shear,0
430348,Edison,0
430349,Cumine,0
430350,Rollo,0
430351,Rosenzveig,1
430352,Covotti,0
430353,Kerford,0
430354,Minillo,0
430355,Giotto,0
430356,Kensy,0
430357,Durdan,0
430358,Wilcher,0
430359,Bartaloni,0
430360,Frensch,0
430361,Tennet,0
430362,Kirkham,0
430363,Slocombe,1
430364,Vondra,0
430365,Scone,0
430366,Cousens,0
430367,Tarte,1
430368,Liley,0
430369,Measom,0
430370,Dollin,1
430371,Domnin,0
430372,Fines,0
430373,Guilford,0
430374,Mitchley,0
430375,Castagnaro,0
430376,Trevarthen,0
430377,Maggs,0
430378,Dufour,0
430379,Brizell,1
430380,Garci,0
430381,Dissman,0
430382,Dymoke,0
430383,D'Onise,1
430384,Oakey,0
430385,Stormonth,0
430386,Drable,1
430387,McManus,0
430388,Copestick,0
430389,Pesic,0
430390,O'Corren,0
430391,Chidley,1
430392,Rosita,0
430393,Reedy,0
430394,Dunkley,0
430395,Grigori,0
430396,Mattocks,1
430397,Bossons,1
430398,Glasby,0
430399,Hrishchenko,0
430400,O'Kieran,1
430401,Adnams,0
430402,Nardoni,1
430403,Spyer,0
430404,Dunphie,1
430405,Bundy,0
430406,MacGillavery,1
430407,Bleasdale,0
430408,Aylesbury,1
430409,McMeyler,1
430410,Natalie,0
430411,Ravilious,0
430412,Cleaveland,0
430413,McGillivray,0
430414,Archbald,1
430415,Frayne,0
430416,McCaughren,0
430417,Morden,0
430418,Nend,0
430419,Quan,0
430420,Ranscombe,0
430421,McRobert,0
430422,Cutford,1
430423,Lazar,1
430424,Gowland,0
430425,Hacon,0
430426,Baguley,1
430427,Lomaz,0
430428,Kowal,0
430429,Swedeland,0
430430,Parram,0
430431,Burnside,0
430432,Woodman,1
430433,Mc Caghan,0
430434,Balsellie,0
430435,Gilders,0
430436,Coates,1
430437,Fiorentino,0
430438,Beckey,1
430439,Sarsons,0
430440,Hall,0
430441,Spickett,1
430442,Ben,1
430443,Echlin,0
430444,Foister,0
430445,Zuker,0
430446,Bonnaire,0
430447,Campe,1
430448,Kernell,1
430449,Wellington,0
430450,Pouck,1
430451,Falkner,0
430452,Huxtable,1
430453,Beat,0
430454,Doorly,0
430455,Cawker,1
430456,Piddletown,0
430457,Renforth,1
430458,Dykins,0
430459,Brucker,0
430460,Dalgarnowch,1
430461,Peck,0
430462,Roscoe,0
430463,O'Duggan,0
430464,Cella,0
430465,Edmondson,0
430466,Misken,0
430467,Alyonov,1
430468,Juste,0
430469,Ockland,1
430470,Clemendot,0
430471,Sweed,0
430472,Stubbings,1
430473,Curman,0
430474,Windley,0
430475,Bloschke,1
430476,Ashwell,0
430477,Redihalgh,0
430478,O'Bruen,0
430479,Langwade,0
430480,Tuddall,0
430481,Pleming,0
430482,Dommersen,0
430483,Sones,1
430484,Phillott,0
430485,Dowbakin,0
430486,Bramah,0
430487,Saiz,0
430488,Balsellie,0
430489,Rathe,0
430490,Knowlys,0
430491,Baynam,0
430492,Pidwell,0
430493,Blance,0
430494,Gietz,0
430495,Lyster,1
430496,Gidney,1
430497,Million,0
430498,Kayne,0
430499,Cogdon,0
430500,Eliaz,1
430501,Blackler,0
430502,Chicchelli,0
430503,Caseley,0
430504,Cornfoot,0
430505,Vern,1
430506,Britian,1
430507,Moquin,0
430508,Mee,0
430509,Labbati,0
430510,Ionesco,1
430511,Readhead,0
430512,Alessandone,1
430513,Fordy,0
430514,Malshinger,0
430515,MacCarter,1
430516,Possell,0
430517,Duffill,0
430518,Beal,0
430519,Pendell,0
430520,Besemer,0
430521,Pearmine,0
430522,Greenland,0
430523,Corwood,0
430524,Lapthorn,0
430525,McLennan,0
430526,Pilsbury,0
430527,Stanbridge,0
430528,Usher,0
430529,Garretts,0
430530,Mulrenan,1
430531,Sisnett,0
430532,O'Driscoll,0
430533,Gyenes,0
430534,Rembaud,0
430535,Hazelby,0
430536,Greenough,1
430537,Giroldo,0
430538,Bracchi,0
430539,Laffan,0
430540,Aleswell,0
430541,Erbain,0
430542,Casburn,0
430543,Markl,0
430544,Olle,1
430545,Childerley,0
430546,Mattocks,0
430547,Cooney,0
430548,Wallsam,0
430549,Raffin,0
430550,Patesel,1
430551,Tookey,0
430552,Kynge,0
430553,MacShirrie,1
430554,Spriggen,0
430555,McGeaney,0
430556,Kornes,1
430557,Brassington,0
430558,Dewes,0
430559,Godding,0
430560,McCrea,0
430561,Matzke,0
430562,Wellbelove,0
430563,Harmant,0
430564,Wealthall,0
430565,Heliar,0
430566,Brisse,0
430567,Symmons,1
430568,Baistow,0
430569,Lacey,0
430570,Paullin,0
430571,Wickerson,0
430572,Prosser,1
430573,Dransfield,1
430574,Lonergan,1
430575,Shurey,1
430576,Crankhorn,0
430577,Sirrell,0
430578,Bunn,1
430579,Yakovl,0
430580,Roggeman,0
430581,Boake,1
430582,Abrahamsson,0
430583,Earpe,1
430584,Fettes,0
430585,Tolwood,0
430586,Conyer,0
430587,Forsard,1
430588,Kernaghan,0
430589,Baudone,1
430590,Kumaar,1
430591,Latchmore,0
430592,Perdue,0
430593,Beringer,0
430594,Wolverson,0
430595,Forkan,0
430596,Shillum,1
430597,Restill,0
430598,Bessent,0
430599,Antonnikov,0
430600,Juste,1
430601,Casey,1
430602,Lindores,1
430603,Oglevie,0
430604,Pancoast,0
430605,Greystock,0
430606,Conaghy,0
430607,Kaysor,0
430608,Fortun,0
430609,Fochs,1
430610,Barnby,0
430611,Okenden,0
430612,Balk,1
430613,Kerrod,0
430614,Bigrigg,0
430615,Castagneto,0
430616,Willgoss,0
430617,Samarth,0
430618,Monkton,0
430619,Scoffins,0
430620,Chipping,0
430621,Tremelling,0
430622,Pyke,0
430623,MacNeice,0
430624,Piatti,0
430625,Udy,0
430626,Petti,0
430627,Spatoni,0
430628,Bickford,0
430629,Sarfas,0
430630,Labusch,0
430631,Sinncock,1
430632,Sargood,0
430633,Springer,0
430634,Tenny,0
430635,Edgeworth,0
430636,Chapell,0
430637,Chipp,0
430638,Kort,0
430639,Pettie,0
430640,Copland,0
430641,Offiler,0
430642,Normanvill,0
430643,Waterman,0
430644,Clayworth,0
430645,Meneux,0
430646,Dabnor,1
430647,Danjoie,0
430648,Plaschke,0
430649,Klimpke,0
430650,Van Brug,0
430651,Goolding,0
430652,Bagnal,1
430653,Catterall,1
430654,Schermick,1
430655,Mawford,0
430656,Dowears,0
430657,Cranmore,0
430658,Shirley,0
430659,Patria,1
430660,Eva,0
430661,Osipenko,0
430662,Kesey,0
430663,Crallan,1
430664,Bellay,0
430665,Holston,0
430666,Carleton,0
430667,Aldam,0
430668,Loughan,0
430669,Laybourn,0
430670,Sargison,0
430671,Goroni,1
430672,Berthomier,1
430673,Fouldes,0
430674,Patrie,1
430675,Camelin,0
430676,Manns,0
430677,Cardow,0
430678,Harmon,0
430679,Neljes,1
430680,Shutler,0
430681,Blazic,0
430682,Youell,0
430683,Jeggo,0
430684,Stefanovic,0
430685,Elmar,0
430686,Woollin,0
430687,Treleven,0
430688,Mortlock,0
430689,Pesik,0
430690,Pickle,0
430691,Robke,1
430692,Dulinty,0
430693,Ellacombe,0
430694,Boffey,0
430695,Turnor,1
430696,Mathers,0
430697,Hayesman,0
430698,Taffs,0
430699,Witsey,0
430700,Lydiate,0
430701,Constantine,0
430702,Izakov,0
430703,Johnikin,0
430704,Leser,0
430705,Grisley,1
430706,Beesley,1
430707,Solan,0
430708,Gadsden,0
430709,Compton,1
430710,Eichmann,0
430711,Egdal,0
430712,Trodler,0
430713,Gallihaulk,0
430714,Molen,0
430715,Antonsen,1
430716,Ledrun,0
430717,Tatteshall,0
430718,Lackey,1
430719,Hunnywell,1
430720,Freezer,0
430721,Bedenham,1
430722,Rabbitts,1
430723,Freeman,0
430724,Jakeman,0
430725,Barkhouse,0
430726,Cathee,1
430727,Rivlin,1
430728,Skacel,0
430729,Osman,0
430730,Hirjak,0
430731,Brownlow,0
430732,Flemyng,0
430733,Colling,0
430734,Rowlin,0
430735,Keymar,0
430736,Ygou,0
430737,Duquesnay,0
430738,Lavell,0
430739,Gaish,0
430740,Menpes,0
430741,Presser,0
430742,Townsley,0
430743,Kayne,0
430744,Bloschke,1
430745,Heeley,0
430746,Burnie,1
430747,Verrall,0
430748,Danielsson,1
430749,Tamas,0
430750,Cahill,0
430751,Hucke,0
430752,Moy,0
430753,Billanie,0
430754,Iremonger,0
430755,McGillecole,0
430756,Amsberger,0
430757,Pittle,1
430758,Tomashov,0
430759,O'Sesnane,0
430760,Rookeby,0
430761,Mahony,0
430762,Fairbard,1
430763,Lexa,0
430764,Burgan,0
430765,Gaish,1
430766,Daugherty,0
430767,Alyonov,1
430768,Belbin,0
430769,O'Loughlin,0
430770,Witchard,0
430771,Woodruffe,0
430772,Bartomeu,0
430773,Keune,0
430774,Kiledal,0
430775,Auston,0
430776,Millthorpe,0
430777,Ashwood,0
430778,Gunnell,1
430779,Bambrough,0
430780,Hendrikse,0
430781,Laban,0
430782,Moody,1
430783,Huby,0
430784,Domleo,1
430785,Scholar,0
430786,Blackbourn,0
430787,Fieldhouse,0
430788,Moorman,0
430789,Bog,0
430790,Hinsche,0
430791,Taaffe,0
430792,Cowie,0
430793,Pride,1
430794,Stavers,0
430795,Gobel,1
430796,Allardyce,1
430797,Biernacki,1
430798,Sorsby,0
430799,Cathenod,0
430800,Dawney,1
430801,Kestell,1
430802,Grieves,0
430803,Senecaut,1
430804,Youdell,0
430805,Simoncini,0
430806,Tuff,0
430807,Hawken,0
430808,Johanchon,0
430809,Carl,1
430810,Ciobotaro,0
430811,Golby,0
430812,Babb,1
430813,Cymper,0
430814,Dunne,1
430815,Betjes,1
430816,Lillico,0
430817,Chetham,0
430818,Challoner,1
430819,Bramwell,1
430820,Thurley,0
430821,O' Dooley,0
430822,Fehner,0
430823,Gopsill,0
430824,Donnan,0
430825,Linham,0
430826,Maffini,1
430827,Moat,0
430828,Margerison,0
430829,Ewings,0
430830,Sherringham,0
430831,Croll,0
430832,Klaesson,0
430833,Widdocks,0
430834,Marcussen,0
430835,O'Gorman,0
430836,McMurray,0
430837,Cruxton,0
430838,Bastone,1
430839,Sanja,0
430840,Gellett,0
430841,Hawtry,0
430842,Medina,0
430843,Zorzin,0
430844,Lube,0
430845,Tretter,0
430846,Bedome,0
430847,McAviy,1
430848,Yeabsley,1
430849,Flanne,0
430850,Bielby,1
430851,Maken,0
430852,Crookston,0
430853,Yielding,1
430854,Mogenot,0
430855,Giron,0
430856,Caesar,0
430857,Orton,0
430858,Moatt,0
430859,Measham,1
430860,Blind,0
430861,O'Rafferty,0
430862,Charville,0
430863,Kollach,1
430864,Rigge,0
430865,Caldaro,0
430866,Gavaghan,0
430867,Burgan,0
430868,Manginot,0
430869,Fisby,0
430870,Dowglass,0
430871,Lidgett,0
430872,Gepp,0
430873,Crankshaw,0
430874,Swanton,1
430875,Guys,0
430876,Muscat,0
430877,Cord,0
430878,Ollerearnshaw,1
430879,Codi,1
430880,Heliot,0
430881,Johnke,0
430882,Oxenham,1
430883,Simao,0
430884,Baldoni,1
430885,Binder,0
430886,Tilly,1
430887,Ellicott,1
430888,O' Driscoll,0
430889,Channon,0
430890,Yurocjkin,0
430891,Thomton,0
430892,Danzig,0
430893,Carmichael,0
430894,Guyan,0
430895,Foottit,0
430896,Canland,1
430897,Trevett,0
430898,Dick,0
430899,Coull,0
430900,Pendergrast,0
430901,Scrancher,0
430902,Gilling,1
430903,Cases,0
430904,Varah,0
430905,Jakoubec,0
430906,Bricklebank,0
430907,Wellbelove,0
430908,Ossenna,0
430909,Randlesome,1
430910,Eglinton,1
430911,Rawsthorne,0
430912,Goldine,0
430913,Harmour,0
430914,Colleymore,0
430915,Petyt,0
430916,Prall,0
430917,Lymbourne,1
430918,Sinnatt,0
430919,Cruce,0
430920,Strutz,0
430921,D'Alesco,0
430922,Denerley,0
430923,Beggio,0
430924,Gittis,0
430925,Mattevi,0
430926,Abbiss,0
430927,Descroix,1
430928,Rickaby,0
430929,Merlin,0
430930,Mullaney,1
430931,Belin,0
430932,Sargison,1
430933,Steven,1
430934,Bliss,0
430935,Bailiss,0
430936,Pfleger,0
430937,Burnand,0
430938,Arnaudet,0
430939,Saiger,0
430940,Brough,0
430941,Sillis,0
430942,Hannabus,0
430943,Parrin,1
430944,Brookzie,0
430945,Cianelli,0
430946,Trattles,0
430947,Marney,0
430948,Binder,0
430949,MacLeese,0
430950,Dwane,0
430951,Learie,0
430952,Hansbury,1
430953,Havard,0
430954,Kedslie,1
430955,Marcussen,0
430956,Ossenna,1
430957,Binns,0
430958,Royl,0
430959,Gunny,0
430960,Wharton,0
430961,Elderton,0
430962,Charlon,0
430963,Klos,0
430964,Sawdon,0
430965,Manuele,0
430966,Jakovijevic,0
430967,Ramalhete,1
430968,Lezemore,0
430969,Manilo,0
430970,Paydon,0
430971,Reston,1
430972,Lanegran,1
430973,Barwell,1
430974,Corten,1
430975,Collicott,1
430976,Borkin,0
430977,Maulden,0
430978,Doniso,0
430979,Springthorp,0
430980,Filov,1
430981,Hundell,0
430982,Nekrews,1
430983,Ripper,0
430984,Gardiner,1
430985,Earpe,0
430986,Foster-Smith,0
430987,Coveny,1
430988,Pover,0
430989,Bohlmann,0
430990,Paolillo,1
430991,Mauvin,0
430992,Worling,1
430993,Pryce,0
430994,Treamayne,1
430995,Jankowski,1
430996,Goad,0
430997,Saiger,0
430998,Steuart,0
430999,O'Lagen,0
431000,Herrema,0
431001,Bute,0
431002,Fogel,0
431003,Hamson,0
431004,Blues,0
431005,Water,0
431006,Karleman,0
431007,Buckland,0
431008,Ping,1
431009,Wais,0
431010,Huntington,0
431011,Pedrazzi,1
431012,McCaffrey,0
431013,Conring,0
431014,Sodory,1
431015,Gillebride,0
431016,Segges,0
431017,Causley,0
431018,Rodenhurst,1
431019,Jachimiak,1
431020,Rainger,0
431021,Barnish,0
431022,Dollar,0
431023,Gomersall,0
431024,Wride,1
431025,Flag,0
431026,Triggs,0
431027,Mourton,1
431028,Feria,0
431029,Ottee,0
431030,Balstone,0
431031,Valde,0
431032,Schulkins,0
431033,Churly,0
431034,Gavozzi,0
431035,Hewkin,0
431036,Craster,0
431037,Gaitley,0
431038,Beese,0
431039,Ubach,1
431040,Portugal,1
431041,Beaudry,0
431042,Donaher,0
431043,Pickles,1
431044,Vickarman,0
431045,McComiskie,0
431046,Wallice,0
431047,Sharplin,0
431048,Bambra,0
431049,Rait,1
431050,Wombwell,0
431051,Hallihan,1
431052,Hardwell,0
431053,Penwarden,0
431054,McSwan,0
431055,Casassa,0
431056,Treamayne,0
431057,Cunde,0
431058,Gibke,1
431059,Samet,0
431060,de Leon,0
431061,Gonzales,0
431062,Winthrop,0
431063,Geratt,0
431064,Feast,0
431065,Hanscombe,0
431066,Geratt,0
431067,Cazin,1
431068,Partridge,0
431069,Beathem,0
431070,McCaffrey,0
431071,Hulbert,0
431072,Gratland,0
431073,Denver,0
431074,Hallibone,0
431075,Gagie,0
431076,Scothron,1
431077,Grisard,1
431078,Kingsford,0
431079,Skerm,1
431080,Warlock,0
431081,Insko,1
431082,Hegarty,0
431083,Medmore,0
431084,Baroc,1
431085,Dotson,1
431086,Dilkes,1
431087,Ginner,0
431088,Amiranda,0
431089,Chelam,0
431090,Yair,0
431091,Crunkhorn,1
431092,Francino,0
431093,Thuillier,0
431094,Tither,0
431095,D'Costa,0
431096,Crellim,0
431097,Bayfield,1
431098,Jorger,0
431099,Joanic,0
431100,Hazard,1
431101,Pelfer,0
431102,Jasik,1
431103,Lempke,0
431104,Bownde,0
431105,Pettitt,0
431106,Bury,0
431107,Garber,1
431108,Creigan,0
431109,Kopelman,1
431110,Syder,0
431111,Hatcher,0
431112,Ohrt,0
431113,Dellenbrok,0
431114,Courage,0
431115,Brockhouse,1
431116,Matteuzzi,0
431117,Barribal,0
431118,Hulbert,1
431119,Igounet,0
431120,Bollins,1
431121,Harvard,0
431122,Alenin,1
431123,Freezer,0
431124,Leverage,0
431125,Tincey,0
431126,Tassel,0
431127,Elcomb,0
431128,Mizzen,0
431129,Dougan,0
431130,O'Driscoll,0
431131,Piatti,0
431132,Garretts,0
431133,Skullet,0
431134,Uzielli,0
431135,Willarton,0
431136,Popeley,0
431137,Jocic,1
431138,Burnham,1
431139,Henaughan,0
431140,Paybody,1
431141,Van de Vlies,0
431142,Beetles,0
431143,Falla,0
431144,Davidove,0
431145,Bonnett,0
431146,Eglington,0
431147,Kirimaa,0
431148,Duncanson,1
431149,Tilt,0
431150,Abbotson,0
431151,Kamall,0
431152,Giotto,1
431153,Gomer,0
431154,Masden,0
431155,Yaxley,0
431156,Casoni,0
431157,Glanvill,0
431158,MacCracken,0
431159,Guyet,0
431160,Laverack,1
431161,Justis,1
431162,Leverentz,1
431163,Chesser,1
431164,Connor,0
431165,Casaroli,1
431166,Shailer,0
431167,Sarfas,0
431168,Bollam,0
431169,Wife,0
431170,La Torre,0
431171,Abad,1
431172,Exley,0
431173,Woodyear,0
431174,Burnie,1
431175,Biernacki,0
431176,Angeli,0
431177,Mercy,0
431178,Bruckent,0
431179,Alu,0
431180,Hasty,0
431181,MacNeice,0
431182,Kyston,0
431183,Wile,0
431184,Dewane,0
431185,Kitchinham,0
431186,Leicester,0
431187,Brabbs,0
431188,Stammers,0
431189,Semor,0
431190,Sheer,0
431191,Morando,0
431192,Trayford,0
431193,O'Sesnane,1
431194,Ormston,0
431195,Glasscoo,0
431196,Skullet,0
431197,Rhodus,1
431198,Mussen,1
431199,Basini-Gazzi,0
431200,Just,0
431201,Fradgley,1
431202,Lascelles,0
431203,Matiewe,0
431204,Wolfe,0
431205,Cudiff,0
431206,Aysh,0
431207,Gale,0
431208,Nutkin,0
431209,Sibbs,0
431210,Martinson,0
431211,Ringwood,0
431212,Grimditch,0
431213,Truckell,1
431214,Maass,0
431215,Paolucci,1
431216,McGaffey,0
431217,Jugging,0
431218,MacMearty,1
431219,Kerford,0
431220,Tinsey,0
431221,Hradsky,0
431222,Gutcher,0
431223,Haylock,0
431224,Vaskov,0
431225,Reimer,1
431226,Reskelly,0
431227,Percifer,0
431228,Sturgis,0
431229,Murney,0
431230,Johnke,1
431231,Adrian,0
431232,MacKaile,0
431233,Fateley,0
431234,Tott,0
431235,Champkins,1
431236,Wakeham,0
431237,Soldan,1
431238,Monckman,0
431239,Cartin,0
431240,Mogra,0
431241,Copestick,0
431242,Whiley,1
431243,Liddiard,1
431244,Sinncock,0
431245,Heathcoat,1
431246,Braxay,0
431247,O'Loughlin,0
431248,Gammade,0
431249,Golly,0
431250,Seeger,0
431251,Whiston,0
431252,Gowlett,1
431253,Puleston,0
431254,Redemile,1
431255,Mattusov,1
431256,Chitson,0
431257,Mallinson,0
431258,Scargill,0
431259,Rubertis,0
431260,Graysmark,1
431261,Keenan,0
431262,Liddington,0
431263,Harefoot,0
431264,Origan,0
431265,Jaggers,0
431266,Gergler,0
431267,Saltmarshe,1
431268,Troutbeck,1
431269,Chessman,0
431270,Bygrave,0
431271,Winn,0
431272,Ponnsett,1
431273,Glaisner,0
431274,Geratasch,0
431275,Ochterlony,0
431276,Isaq,0
431277,Vidgen,0
431278,Reymers,0
431279,Clashe,0
431280,Guyton,0
431281,Illiston,0
431282,Rubens,1
431283,O'Brallaghan,1
431284,Gynne,0
431285,Dowderswell,0
431286,Pennells,1
431287,Bannester,0
431288,Blindt,1
431289,Wife,0
431290,Dempster,1
431291,Pursglove,1
431292,Muddle,0
431293,Worsell,0
431294,Kassidy,1
431295,Iacoviello,0
431296,Focke,1
431297,De la Eglise,0
431298,Clymer,0
431299,Deverson,1
431300,Ricardon,0
431301,Vouls,0
431302,Vondrach,0
431303,Keniwell,1
431304,Gouge,0
431305,Bagster,0
431306,Tomashov,1
431307,Shone,1
431308,Criple,0
431309,Voules,0
431310,Chrystal,0
431311,Este,0
431312,Chipping,0
431313,Worley,0
431314,Southerton,0
431315,Twort,1
431316,Sang,0
431317,Dubarry,0
431318,Hance,0
431319,Diwell,0
431320,Matzen,0
431321,Andreasen,0
431322,Avrahamian,0
431323,Comello,0
431324,Emmet,0
431325,Yglesia,0
431326,Pietrzak,0
431327,Tewkesberry,0
431328,Daughton,1
431329,Mercy,1
431330,Jarrett,0
431331,Becke,1
431332,Crystal,1
431333,Penrice,0
431334,Crosson,0
431335,Ryce,0
431336,Benedit,0
431337,Antoniutti,0
431338,Rickets,0
431339,O'Doherty,0
431340,Rawstorn,0
431341,Dutton,1
431342,Nodin,0
431343,Heaker,0
431344,Kinvig,1
431345,Mattheis,1
431346,Snelson,0
431347,Leebetter,0
431348,Cathenod,0
431349,Hammond,0
